pollutant,horizon,unique_id,model,MAE,ranking,unique_id.1,latitude,longitude,code_state,abbrev_state,name_state,code_region,name_region
no2,14days,80,SeasonalNaive-56,1.0103826628968291e-09,7.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Theta,1.0973266029492408e-09,8.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Arima,1.1282984223081773e-09,9.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,SeasonalNaive-8,1.1282984223081773e-09,9.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Informer,1.3284473724776162e-09,11.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,RandomForest,1.4930102002265047e-09,12.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,XGBoost,1.4930521300923536e-09,13.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,Naive,1.701270519634732e-09,14.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,80,ETS,2.2477976828151107e-09,15.0,80,-24.25,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,81,NBEATS-I,8.614464000399172e-10,1.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,NBEATS-G,8.650600297664221e-10,2.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,NHITS,8.715806869264969e-10,3.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,GRU,9.17227834291507e-10,4.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,LSTM,9.265286883305892e-10,5.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,LightGBM,9.594635269118425e-10,6.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Theta,1.0934237325607837e-09,7.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,SeasonalNaive-56,1.1410459432317616e-09,8.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Arima,1.2082578539536163e-09,9.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,SeasonalNaive-8,1.2082578539536163e-09,9.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Informer,1.4953857853922642e-09,11.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,RandomForest,1.5917370334453348e-09,12.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,XGBoost,1.591766365772009e-09,13.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,Naive,1.9491456962408545e-09,14.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,81,ETS,2.1478741859681672e-09,15.0,81,-24.25,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,87,NBEATS-I,1.3649716279740598e-09,1.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,NBEATS-G,1.3772258718347325e-09,2.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,NHITS,1.391826129046055e-09,3.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,GRU,1.404010159139182e-09,4.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,LSTM,1.4354534068529975e-09,5.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,LightGBM,1.5517502659870988e-09,6.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,SeasonalNaive-8,1.8466297671169607e-09,7.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Informer,1.8728199924822957e-09,8.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Theta,1.91208967895853e-09,9.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,RandomForest,1.927818496231995e-09,10.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,XGBoost,1.9278432475837943e-09,11.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Arima,1.971115753470635e-09,12.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,SeasonalNaive-56,2.0233019642704778e-09,13.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,Naive,2.531572969977757e-09,14.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,87,ETS,3.028347243706695e-09,15.0,87,-23.5,-53.5,41.0,PR,Paraná,4.0,Sul
no2,14days,88,NBEATS-I,1.055213956451486e-09,1.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,NBEATS-G,1.0662233281049805e-09,2.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,NHITS,1.0821628505346732e-09,3.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,GRU,1.089974477248024e-09,4.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,LSTM,1.1171493462110099e-09,5.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,LightGBM,1.2490296718447573e-09,6.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,SeasonalNaive-56,1.4683903997302738e-09,7.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Arima,1.5138156009693606e-09,8.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,SeasonalNaive-8,1.5138156009693606e-09,8.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Theta,1.5226925226947246e-09,10.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,RandomForest,1.805172697999174e-09,11.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,XGBoost,1.8051810683598456e-09,12.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Informer,1.8290244275368754e-09,13.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,Naive,2.2781910448982915e-09,14.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,88,ETS,2.8675746189467656e-09,15.0,88,-23.5,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,89,NBEATS-I,1.1282591780631449e-09,1.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,NBEATS-G,1.1295617974623852e-09,2.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,NHITS,1.1362852563638275e-09,3.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,GRU,1.1786924742397658e-09,4.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,LSTM,1.2004257022087658e-09,5.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,LightGBM,1.2504396179863573e-09,6.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,SeasonalNaive-56,1.5431101035728088e-09,7.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Arima,1.6179903541554882e-09,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,SeasonalNaive-8,1.6179903541554882e-09,8.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Theta,1.7378985127500256e-09,10.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,RandomForest,1.9991357537007486e-09,11.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,XGBoost,1.9991376540192245e-09,12.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Informer,2.045889466043783e-09,13.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,Naive,2.484497924428123e-09,14.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,89,ETS,3.693421661325541e-09,15.0,89,-23.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,90,NBEATS-I,1.1342836120765752e-09,1.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,NBEATS-G,1.1414022698122577e-09,2.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,NHITS,1.1415757589192038e-09,3.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,GRU,1.17955827862742e-09,4.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,LSTM,1.2209858327422038e-09,5.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,LightGBM,1.2481943224255972e-09,6.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Arima,1.4424037057744195e-09,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,SeasonalNaive-8,1.4424037057744195e-09,7.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Theta,1.4506439810291345e-09,9.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,SeasonalNaive-56,1.4706193333714289e-09,10.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,RandomForest,2.0082762154996934e-09,11.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,XGBoost,2.0082780594575536e-09,12.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Informer,2.0535162656450615e-09,13.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,Naive,2.4867424431543566e-09,14.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,90,ETS,2.9891622218312278e-09,15.0,90,-23.5,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,91,NBEATS-I,1.0240194764274182e-09,1.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,NBEATS-G,1.0326219334137397e-09,2.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,NHITS,1.0334748348937442e-09,3.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,GRU,1.0733075467863547e-09,4.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,LSTM,1.09760063681843e-09,5.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,LightGBM,1.1242974235005231e-09,6.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Theta,1.2776040146573682e-09,7.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,SeasonalNaive-56,1.3132905348110131e-09,8.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Arima,1.365792932389647e-09,9.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,SeasonalNaive-8,1.365792932389647e-09,9.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Informer,1.742885992430494e-09,11.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,RandomForest,1.7656699720650676e-09,12.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,XGBoost,1.7656863194464498e-09,13.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,Naive,2.136049397729158e-09,14.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,91,ETS,2.945720630111346e-09,15.0,91,-23.5,-50.5,41.0,PR,Paraná,4.0,Sul
no2,14days,92,NBEATS-I,9.329050795460574e-10,1.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,NBEATS-G,9.345871757489369e-10,2.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,NHITS,9.389466867922299e-10,3.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,GRU,9.721288032057025e-10,4.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,LSTM,9.89287745159448e-10,5.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,LightGBM,1.0144345454277362e-09,6.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Theta,1.145318549816961e-09,7.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,SeasonalNaive-56,1.216000350761423e-09,8.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Arima,1.2775957651224073e-09,9.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,SeasonalNaive-8,1.3728660961121997e-09,10.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Informer,1.4626465713688641e-09,11.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,RandomForest,1.6040327821933733e-09,12.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,XGBoost,1.6040718100368211e-09,13.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,ETS,1.709327910834054e-09,14.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,92,Naive,1.7736825143144554e-09,15.0,92,-23.5,-49.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,NBEATS-I,1.2109106210570973e-09,1.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,NBEATS-G,1.2158927484892312e-09,2.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,NHITS,1.2401656499501439e-09,3.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,GRU,1.2506093488884085e-09,4.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,LSTM,1.2821369711887913e-09,5.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,LightGBM,1.3328566325278075e-09,6.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,SeasonalNaive-8,1.5582269310406415e-09,7.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Theta,1.584385904546604e-09,8.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,SeasonalNaive-56,1.6701599345329242e-09,9.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Arima,1.6774848812557072e-09,10.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Informer,1.8501017035807672e-09,11.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,RandomForest,1.899587941353234e-09,12.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,XGBoost,1.899609732691601e-09,13.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,Naive,2.3122857240177623e-09,14.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,102,ETS,2.4499583962627376e-09,15.0,102,-22.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,14days,103,NBEATS-I,1.030248424360185e-09,1.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,NBEATS-G,1.0325343614668923e-09,2.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,NHITS,1.0375911216785055e-09,3.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,GRU,1.0540388201192318e-09,4.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,LSTM,1.0671227267118862e-09,5.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,LightGBM,1.2267288188883703e-09,6.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Theta,1.24454669206865e-09,7.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Arima,1.3285540102463036e-09,8.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,SeasonalNaive-8,1.3285540102463036e-09,8.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,SeasonalNaive-56,1.400049838874984e-09,10.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,RandomForest,1.7643921795179125e-09,11.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,XGBoost,1.7644007977495835e-09,12.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Informer,1.7789018795767919e-09,13.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,Naive,2.218021688356331e-09,14.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,103,ETS,3.0578759639086434e-09,15.0,103,-22.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,14days,104,NBEATS-I,1.0064714457825733e-09,1.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,NHITS,1.0095192435904546e-09,2.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,NBEATS-G,1.0110291742857832e-09,3.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,GRU,1.0476172734890761e-09,4.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,LSTM,1.072929573282742e-09,5.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Theta,1.18776036257665e-09,6.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,LightGBM,1.193478191163543e-09,7.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Arima,1.2652653637158892e-09,8.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,SeasonalNaive-8,1.2652653637158892e-09,8.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,SeasonalNaive-56,1.33725030789883e-09,10.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,RandomForest,1.7706567057521635e-09,11.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,XGBoost,1.7706638654077873e-09,12.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Informer,1.7872171643417165e-09,13.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,Naive,2.199217592544901e-09,14.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,14days,104,ETS,2.9002200332755274e-09,15.0,104,-22.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,54,LightGBM,4.2420569507704136e-10,1.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,NBEATS-G,4.4130712311349205e-10,2.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,NHITS,4.554462172857143e-10,3.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,NBEATS-I,4.573474478563492e-10,4.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,LSTM,5.159848237968254e-10,5.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,GRU,5.340127908803572e-10,6.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,Arima,5.941853280212301e-10,7.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,SeasonalNaive-8,5.941853280212301e-10,7.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,Informer,6.069529500587301e-10,9.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,Theta,6.397532920964285e-10,10.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,ETS,6.800593314751983e-10,11.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,SeasonalNaive-56,7.823931100184524e-10,12.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,Naive,1.1711250877206349e-09,13.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,RandomForest,1.3607548371600476e-09,14.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,54,XGBoost,1.3607974638325397e-09,15.0,54,-26.5,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,59,NBEATS-G,5.005226345751984e-10,1.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,NBEATS-I,5.024616116119048e-10,2.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,NHITS,5.14286885947619e-10,3.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,LightGBM,5.377579777673421e-10,4.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,ETS,5.854349799617064e-10,5.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,LSTM,6.36563813647619e-10,6.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,GRU,6.400320482039682e-10,7.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,Theta,6.659930399174603e-10,8.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,Informer,7.063510866845238e-10,9.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,Arima,7.362987713515873e-10,10.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,SeasonalNaive-8,7.362987713515873e-10,10.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,SeasonalNaive-56,8.917005022261904e-10,12.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,Naive,1.2428324958912697e-09,13.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,RandomForest,1.3233152197388048e-09,14.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,59,XGBoost,1.3233527407761903e-09,15.0,59,-25.75,-53.5,41.0,PR,Paraná,4.0,Sul
no2,1days,60,NBEATS-G,5.380547797003967e-10,1.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,LightGBM,5.389419625237007e-10,2.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,NBEATS-I,5.511602082428571e-10,3.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,NHITS,5.525766917956349e-10,4.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,LSTM,6.279944425075397e-10,5.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,GRU,6.314798620809523e-10,6.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,Arima,7.02031637781746e-10,7.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,SeasonalNaive-8,7.02031637781746e-10,7.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,Informer,7.22692176813492e-10,9.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,Theta,7.350416054384921e-10,10.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,SeasonalNaive-56,9.80848805081349e-10,11.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,RandomForest,1.3782300459787236e-09,12.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,XGBoost,1.3782663055535714e-09,13.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,Naive,1.4309736757003968e-09,14.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,60,ETS,0.002706046381683989,15.0,60,-25.75,-52.75,41.0,PR,Paraná,4.0,Sul
no2,1days,61,LightGBM,3.915255247355267e-10,1.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,NBEATS-G,3.9761701328888887e-10,2.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,NHITS,4.0493983165992057e-10,3.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,NBEATS-I,4.1378851609722223e-10,4.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,LSTM,4.739151092722222e-10,5.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,GRU,4.860582075896825e-10,6.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,Arima,5.47952494038492e-10,7.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,SeasonalNaive-8,5.47952494038492e-10,7.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,Informer,5.882008627698412e-10,9.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,ETS,6.083067766448413e-10,10.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,Theta,6.130866916190476e-10,11.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,SeasonalNaive-56,7.589104602083333e-10,12.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,Naive,1.1550883311190476e-09,13.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,RandomForest,1.3156822424592623e-09,14.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,61,XGBoost,1.315722746765873e-09,15.0,61,-25.75,-52.0,41.0,PR,Paraná,4.0,Sul
no2,1days,62,NBEATS-G,3.5896323531150795e-10,1.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,62,NBEATS-I,3.5986486763690476e-10,2.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,62,NHITS,3.679436519146825e-10,3.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,62,LightGBM,3.843173286805112e-10,4.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,62,LSTM,4.203649885922619e-10,5.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,62,GRU,4.3200618199682535e-10,6.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
no2,1days,62,Informer,5.186211237440476e-10,7.0,62,-25.75,-51.25,41.0,PR,Paraná,4.0,Sul
